id_point_annee,point,carre,longitude_grid_wgs84,latitude_grid_wgs84,qualite_inventaire_stoc,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4,seqnum,hex_area,CLC,CHELSA_tas,CHELSA_spi12
2018010914P02,010914P02,10914,5.3736260616,46.0231531988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,continental,2,0.308760245768431,-0.227783333079644,0.948958077503814,-0.671370804203585,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P03,010914P03,10914,5.3736260616,46.0231531988,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,6,0.105633601729546,-0.126056459358752,0.830274097343182,-0.590937412002598,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P05,010914P05,10914,5.3736260616,46.0231531988,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,continental,3,0.111650816117135,0.0957928054274678,1.6573713298613,-0.085945089001496,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P06,010914P06,10914,5.3736260616,46.0231531988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,6,0.0703777712119132,-0.00460458274935838,1.68131394444997,-0.066105107154475,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P07,010914P07,10914,5.3736260616,46.0231531988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,continental,1,0.00321923210784266,-0.0185920265346473,1.37302285452683,-0.296405253801109,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P08,010914P08,10914,5.3736260616,46.0231531988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,continental,22,-0.0660036797274608,-0.286284832941752,0.765194231582604,-0.711335471171635,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P09,010914P09,10914,5.3736260616,46.0231531988,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,continental,10,-0.0783183820247919,-0.239638809900017,0.609406933047833,-0.726071570449158,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010914P10,010914P10,10914,5.3736260616,46.0231531988,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,10,-0.198006471009798,-0.258603270742364,0.099815599588667,-0.721680415377212,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P01,010916P01,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,continental,19,-1.09251831138689,-0.0672997311631324,-1.71711541797879,0.00835754780213124,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P02,010916P02,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,11,-0.923563080376733,-0.113426863712204,-1.55089382377632,-0.175704120078867,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P03,010916P03,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,14,-0.749980379608186,-0.172386831196147,-1.37663089877176,-0.335123090617861,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P04,010916P04,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,12,-0.971264107254777,-0.126426680746778,-1.70831436635781,-0.070371462214306,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P05,010916P05,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,14,-0.998684474272487,-0.110780439584186,-1.70344169329711,-0.0592072027008543,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P06,010916P06,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,20,-1.06156403989176,-0.101790403266999,-1.81605887670316,0.0347155419659022,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P07,010916P07,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,13,-1.08992989019018,-0.0985858318431111,-1.87613579808888,0.0699886604409691,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P08,010916P08,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,8,-0.735310616646059,-0.200717137875657,-1.4562891919751,-0.311590641244327,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P09,010916P09,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,10,-0.911788481555802,-0.106381084829692,-1.428375581507,-0.214418639692848,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010916P10,010916P10,10916,5.4252463923,46.0217514625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,9,-0.634718522487358,-0.192260873538709,-1.1075781702655,-0.454736804715927,1094108,95977942.5563474,3,6.6164546737188,-273.144621643839
2018010935P01,010935P01,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,continental,9,0.125292632240256,1.3779504179476,1.60100697324361,0.557783800045069,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018010935P02,010935P02,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,9,0.386810854890114,1.23146478597681,1.68488034127144,0.431311884267862,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P03,010935P03,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,12,0.32488814387295,1.78048705229143,1.47568633815696,0.539853397380419,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P04,010935P04,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,continental,15,0.700356953343853,2.38465312694985,1.35209377556392,0.508156747685819,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P05,010935P05,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,continental,1,0.544151117903207,1.81657004228044,1.57130645697986,0.533751836715195,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P06,010935P06,10935,4.8564579842,46.0178866567,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,continental,12,0.25525273558003,1.02232961224975,1.74748615340988,0.432602861461999,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P07,010935P07,10935,4.8564579842,46.0178866567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,6,0.098100489567016,0.634819393440681,1.8015768417489,0.461511247783265,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P08,010935P08,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,4,-0.126754831674783,0.0879619806662562,1.81166308802584,0.479246714488073,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P09,010935P09,10935,4.8564579842,46.0178866567,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,continental,14,-0.247502740979249,-0.239575507842129,1.80514702017369,0.547852575089898,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010935P10,010935P10,10935,4.8564579842,46.0178866567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,3,0.147926959598169,0.402794319342822,1.77291216297769,0.426073069388335,1091188,95977942.4681536,21,7.98354274737909,-273.338631197532
2018010947P01,010947P01,10947,5.1661893912,46.0105417439,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,continental,23,1.16901304592995,1.89585754459601,1.32271985379977,-0.148670086236346,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P02,010947P02,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,8,1.35125183017937,2.26956891066327,1.2812806143781,-0.131374847642284,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P03,010947P03,10947,5.1661893912,46.0105417439,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,continental,10,1.89180823562957,3.29346656849767,1.0276306062944,0.00710222647783869,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P04,010947P04,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,8,1.80700390939387,3.60389729817517,0.904833740849331,0.123519066621373,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P05,010947P05,10947,5.1661893912,46.0105417439,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,continental,23,1.56214919066122,2.82905406333658,1.09701512573947,-0.00701505962452655,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P06,010947P06,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,8,2.43160892213195,5.33600058328112,0.160140240867785,0.548870783531612,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P07,010947P07,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,continental,8,2.21993232095711,4.54814579073285,0.670252393539038,0.254346468891591,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P08,010947P08,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,8,1.85379972775899,3.2488256222382,1.07359433735385,-0.028301767000649,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P09,010947P09,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,continental,18,2.04356417122395,4.04978734685475,0.791532724455087,0.167474244736827,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010947P10,010947P10,10947,5.1661893912,46.0105417439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,10,1.352710809984,2.22506527798192,1.29778346910087,-0.0823967320607779,1092648,95977942.5112259,21,7.74055945498389,-273.210818884508
2018010952P01,010952P01,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,7,0.477385597402305,0.551343282039068,1.47979428072246,-0.241546872124306,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P02,010952P02,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,9,0.35951351378437,0.741315177056343,1.14382902714755,-0.284889445730542,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P03,010952P03,10952,5.2952187608,46.0072304088,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,continental,20,0.382921604766958,0.752880748029535,0.805655804138236,-0.381234484944332,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P04,010952P04,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,7,0.303934710516577,0.837115788574847,0.646628167518264,-0.402823971758383,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P05,010952P05,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,13,0.193396370231284,0.681628805651906,0.3041429449697,-0.554032324402557,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P06,010952P06,10952,5.2952187608,46.0072304088,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,continental,20,0.243581962437158,0.545368298976635,0.805006018914336,-0.673949323468153,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P07,010952P07,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,continental,12,0.441408517113769,0.727911672999027,0.96396989903392,-0.612793028508524,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P08,010952P08,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,continental,12,0.446011520751287,0.776838081464701,1.04495749616735,-0.540911486512391,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P09,010952P09,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,12,0.365582974465587,0.663784523304115,1.14958614176773,-0.551752759769937,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018010952P10,010952P10,10952,5.2952187608,46.0072304088,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,11,0.395877045006151,0.786874489941014,1.23307711727195,-0.438939579273062,1093378,95977942.5335312,3,7.65123477394198,-273.161791766131
2018011020P01,011020P01,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,10,0.86888497400023,2.23708029260445,1.36864757150289,0.362912961741458,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P02,011020P02,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,12,0.618254135097389,1.94919372949905,1.2737480077332,0.370780572007152,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P03,011020P03,11020,4.9063974435,45.9807531305,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,continental,13,0.448799804838528,1.6313533521353,1.3994910561882,0.328673912404287,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P04,011020P04,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,7,0.197683992422225,1.05321975477448,1.60949611643534,0.315285757300454,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P05,011020P05,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,5,-0.261589219046931,0.217343968399986,1.74417402047164,0.276888889755287,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P06,011020P06,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,12,-0.175973173322628,0.395243237730756,1.6839779366536,0.261153250131163,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P07,011020P07,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,continental,10,-0.168445065919758,0.686188426036213,1.67243260788458,0.278914774490831,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P08,011020P08,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,11,-0.32020464091193,0.58466141581963,1.66738612131912,0.380459089596649,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P09,011020P09,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,9,0.36845414603363,1.59793060197751,1.49170441091731,0.378487192792188,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011020P10,011020P10,11020,4.9063974435,45.9807531305,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,continental,10,0.554313824987969,1.93712319517174,1.2724070054065,0.419029334082684,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011036P01,011036P01,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,continental,8,0.682963673814385,-0.745965197683047,1.37581793833046,-0.353307062752425,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P02,011036P02,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,6,0.374971621702643,-0.559106522006666,1.45429613827574,-0.2360618007344,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P03,011036P03,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,continental,16,1.05478729795007,-0.97294680501983,1.18491073288982,-0.378174267387611,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P04,011036P04,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,8,2.33765456870958,-1.76731495534521,0.616660151661324,-0.524413132868495,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P05,011036P05,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,1,1.57297910147662,-1.27824427396791,0.921386673159773,-0.532399095726313,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P06,011036P06,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,continental,6,2.68577965098809,-1.96911597661722,0.525011552495236,-0.74637292704078,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P07,011036P07,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,continental,11,2.58187641005118,-1.88633900572581,0.598435209640474,-0.868358637848234,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P08,011036P08,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,5,1.72701164983364,-1.36515072208845,0.932383267813161,-0.625455061231995,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P09,011036P09,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,continental,10,2.43437651257867,-1.79010229481189,0.720900776852449,-0.862048759971655,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011036P10,011036P10,11036,5.3190639389,45.9705886973,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,continental,4,1.11738131398249,-0.973167508738219,1.28652216004813,-0.663897487851561,1094107,95977942.5435119,3,7.29749898910522,-273.265374755859
2018011103P01,011103P01,11103,4.9047115209,45.9447847649,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,continental,22,0.578279035736089,1.94405953395459,0.848529649573454,0.149439072445907,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011103P02,011103P02,11103,4.9047115209,45.9447847649,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,continental,14,0.706804110843323,2.03704293286906,0.743209063454243,0.0996128554252179,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011103P03,011103P03,11103,4.9047115209,45.9447847649,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,continental,22,0.478779490907313,1.78388569514417,0.891988131755658,0.0307587782104993,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011103P04,011103P04,11103,4.9047115209,45.9447847649,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,continental,21,0.289555602020595,1.68328605644384,1.07151354066466,0.145149615062429,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011103P05,011103P05,11103,4.9047115209,45.9447847649,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,continental,20,-0.0992361819724193,1.15080767446326,1.14605724841366,0.135371684682091,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
2018011103P06,011103P06,11103,4.9047115209,45.9447847649,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,19,-0.25943775106765,0.794877912930287,1.34886638179085,0.0949619522047688,1091917,95977942.4773676,21,7.74750917742711,-273.434970642469
